Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
chain,core,85,64,5.63
chain,core,85,128,7.27
chain,core,85,256,7.96
chain,core,85,512,7.56
chain,core,85,1024,8.49
chain,core,85,2048,10.34
chain,core,86,1,6.47
chain,core,86,2,5.57
chain,core,86,4,5.58
chain,core,86,8,5.51
chain,core,86,16,5.43
chain,core,86,32,5.75
chain,core,86,64,5.76
chain,core,86,128,8.36
chain,core,86,256,7.05
chain,core,86,512,7.73
chain,core,86,1024,8.31
chain,core,86,2048,10.40
chain,core,87,1,6.19
chain,core,87,2,5.77
chain,core,87,4,5.64
chain,core,87,8,5.49
chain,core,87,16,5.58
chain,core,87,32,5.74
chain,core,87,64,5.80
chain,core,87,128,7.75
chain,core,87,256,7.71
chain,core,87,512,7.68
chain,core,87,1024,8.51
chain,core,87,2048,10.46
chain,core,88,1,6.33
chain,core,88,2,5.93
chain,core,88,4,5.85
chain,core,88,8,5.95
chain,core,88,16,6.01
chain,core,88,32,6.14
chain,core,88,64,6.29
chain,core,88,128,8.41
chain,core,88,256,7.73
chain,core,88,512,8.44
chain,core,88,1024,8.81
chain,core,88,2048,10.76
chain,core,89,1,6.63
chain,core,89,2,5.83
