Algorithm,Allocation,Processes,MessageSize,Avg Latency(us)
bin_tree,core,76,64,2.92
bin_tree,core,76,128,4.53
bin_tree,core,76,256,4.62
bin_tree,core,76,512,5.20
bin_tree,core,76,1024,5.55
bin_tree,core,76,2048,8.51
bin_tree,core,76,4096,15.81
bin_tree,core,76,8192,29.22
bin_tree,core,76,16384,69.91
bin_tree,core,76,32768,122.50
bin_tree,core,76,65536,232.52
bin_tree,core,76,131072,459.13
bin_tree,core,76,262144,795.33
bin_tree,core,76,524288,1528.56
bin_tree,core,76,1048576,3044.77
bin_tree,core,78,1,2.55
bin_tree,core,78,2,2.62
bin_tree,core,78,4,2.68
bin_tree,core,78,8,2.64
bin_tree,core,78,16,2.70
bin_tree,core,78,32,2.98
bin_tree,core,78,64,3.14
bin_tree,core,78,128,4.53
bin_tree,core,78,256,4.67
bin_tree,core,78,512,5.27
bin_tree,core,78,1024,5.77
bin_tree,core,78,2048,8.51
bin_tree,core,78,4096,16.64
bin_tree,core,78,8192,26.08
bin_tree,core,78,16384,71.60
bin_tree,core,78,32768,127.38
bin_tree,core,78,65536,244.17
bin_tree,core,78,131072,422.72
bin_tree,core,78,262144,826.06
bin_tree,core,78,524288,1590.71
bin_tree,core,78,1048576,3135.06
bin_tree,core,80,1,2.67
bin_tree,core,80,2,2.73
bin_tree,core,80,4,2.83
bin_tree,core,80,8,2.83
bin_tree,core,80,16,2.86
bin_tree,core,80,32,3.08
bin_tree,core,80,64,3.19
bin_tree,core,80,128,4.62
bin_tree,core,80,256,4.73
bin_tree,core,80,512,5.35
